epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
248,106.048,0.60611,0.53195,0.86673,0.96356,0.72222,0.71966,0.66423,0.93668,1.29234,1.25724,8.43031e-05,8.43031e-05,8.43031e-05
249,106.394,0.53763,0.50773,0.84136,0.96356,0.72222,0.71966,0.66423,0.93668,1.29234,1.25724,8.15947e-05,8.15947e-05,8.15947e-05
250,106.778,0.57336,0.46946,0.86123,0.96291,0.72222,0.71971,0.66427,0.92095,1.28911,1.2487,7.89327e-05,7.89327e-05,7.89327e-05
251,107.134,0.5061,0.46781,0.83897,0.96291,0.72222,0.71971,0.66427,0.92095,1.28911,1.2487,7.63174e-05,7.63174e-05,7.63174e-05
252,107.523,0.58797,0.53249,0.83896,0.96303,0.72222,0.71971,0.66427,0.90761,1.27571,1.23918,7.37492e-05,7.37492e-05,7.37492e-05
253,107.882,0.52141,0.4724,0.85154,0.96303,0.72222,0.71971,0.66427,0.90761,1.27571,1.23918,7.12282e-05,7.12282e-05,7.12282e-05
254,108.252,0.57009,0.50279,0.85596,0.96304,0.72222,0.71976,0.66432,0.8931,1.25853,1.23037,6.87548e-05,6.87548e-05,6.87548e-05
255,108.666,0.56492,0.53153,0.83688,0.96304,0.72222,0.71976,0.66432,0.8931,1.25853,1.23037,6.63292e-05,6.63292e-05,6.63292e-05
256,109.034,0.53323,0.4766,0.84546,0.9638,0.72222,0.71977,0.66432,0.88706,1.23723,1.23244,6.39518e-05,6.39518e-05,6.39518e-05
257,109.374,0.63489,0.485,0.85183,0.9638,0.72222,0.71977,0.66432,0.88706,1.23723,1.23244,6.16227e-05,6.16227e-05,6.16227e-05
258,109.755,0.63105,0.49338,0.85255,0.96338,0.72222,0.71978,0.66433,0.87048,1.22084,1.21126,5.93422e-05,5.93422e-05,5.93422e-05
259,110.098,0.61264,0.53062,0.84349,0.96338,0.72222,0.71978,0.66433,0.87048,1.22084,1.21126,5.71106e-05,5.71106e-05,5.71106e-05
260,110.463,0.53185,0.47317,0.85277,0.9632,0.72222,0.71974,0.6643,0.86455,1.21666,1.20483,5.49281e-05,5.49281e-05,5.49281e-05
261,110.818,0.62486,0.53132,0.81919,0.9632,0.72222,0.71974,0.6643,0.86455,1.21666,1.20483,5.2795e-05,5.2795e-05,5.2795e-05
262,111.18,0.53523,0.44132,0.83619,0.96347,0.72222,0.71977,0.66432,0.85326,1.19524,1.19666,5.07115e-05,5.07115e-05,5.07115e-05
263,111.517,0.53266,0.52552,0.84626,0.96347,0.72222,0.71977,0.66432,0.85326,1.19524,1.19666,4.86777e-05,4.86777e-05,4.86777e-05
264,111.888,0.50902,0.50256,0.88423,0.96283,0.72222,0.71977,0.66432,0.83093,1.17734,1.18377,4.66941e-05,4.66941e-05,4.66941e-05
265,112.26,0.59438,0.51166,0.85995,0.96283,0.72222,0.71977,0.66432,0.83093,1.17734,1.18377,4.47606e-05,4.47606e-05,4.47606e-05
266,112.63,0.51682,0.44773,0.83628,0.96301,0.72222,0.71978,0.66433,0.81774,1.17186,1.1752,4.28777e-05,4.28777e-05,4.28777e-05
267,112.986,0.62969,0.48698,0.82027,0.96301,0.72222,0.71978,0.66433,0.81774,1.17186,1.1752,4.10454e-05,4.10454e-05,4.10454e-05
268,113.37,0.54137,0.52042,0.85894,0.96318,0.72222,0.71983,0.67566,0.81517,1.17068,1.17405,3.9264e-05,3.9264e-05,3.9264e-05
269,113.716,0.58437,0.49087,0.8538,0.96318,0.72222,0.71983,0.67566,0.81517,1.17068,1.17405,3.75337e-05,3.75337e-05,3.75337e-05
270,114.066,0.4999,0.46265,0.82862,0.96286,0.72222,0.71988,0.67571,0.81252,1.18342,1.17609,3.58546e-05,3.58546e-05,3.58546e-05
271,114.41,0.5306,0.45545,0.86065,0.96286,0.72222,0.71988,0.67571,0.81252,1.18342,1.17609,3.4227e-05,3.4227e-05,3.4227e-05
272,114.782,0.50957,0.45324,0.8164,0.96129,0.72222,0.71985,0.67568,0.79749,1.17927,1.16771,3.2651e-05,3.2651e-05,3.2651e-05
273,115.22,0.56379,0.46666,0.83348,0.96129,0.72222,0.71985,0.67568,0.79749,1.17927,1.16771,3.11268e-05,3.11268e-05,3.11268e-05
274,115.574,0.57564,0.50387,0.8564,0.96092,0.72222,0.71982,0.67565,0.79446,1.18005,1.16493,2.96546e-05,2.96546e-05,2.96546e-05
275,115.929,0.49562,0.41853,0.83216,0.96092,0.72222,0.71982,0.67565,0.79446,1.18005,1.16493,2.82345e-05,2.82345e-05,2.82345e-05
276,116.326,0.59908,0.49091,0.85033,0.9614,0.72222,0.71987,0.67571,0.7912,1.18125,1.16923,2.68667e-05,2.68667e-05,2.68667e-05
277,116.679,0.57382,0.49496,0.86718,0.9614,0.72222,0.71987,0.67571,0.7912,1.18125,1.16923,2.55513e-05,2.55513e-05,2.55513e-05
278,117.056,0.55197,0.48475,0.84286,0.96197,0.72222,0.71992,0.70892,0.80021,1.19798,1.17584,2.42885e-05,2.42885e-05,2.42885e-05
279,117.424,0.54015,0.45629,0.8699,0.96197,0.72222,0.71992,0.70892,0.80021,1.19798,1.17584,2.30784e-05,2.30784e-05,2.30784e-05
280,117.81,0.58348,0.51215,0.84413,0.96249,0.72222,0.71996,0.70895,0.79117,1.17549,1.17031,2.19212e-05,2.19212e-05,2.19212e-05
281,118.173,0.62256,0.47637,0.83418,0.96249,0.72222,0.71996,0.70895,0.79117,1.17549,1.17031,2.08169e-05,2.08169e-05,2.08169e-05
282,118.573,0.6045,0.46579,0.85448,0.96224,0.72222,0.71991,0.7089,0.77583,1.15958,1.16075,1.97658e-05,1.97658e-05,1.97658e-05
283,118.948,0.53821,0.47632,0.83422,0.96224,0.72222,0.71991,0.7089,0.77583,1.15958,1.16075,1.87678e-05,1.87678e-05,1.87678e-05
284,119.329,0.62423,0.48453,0.84828,0.96222,0.72222,0.71994,0.70894,0.7861,1.17029,1.16595,1.78232e-05,1.78232e-05,1.78232e-05
285,119.685,0.54246,0.45149,0.83469,0.96222,0.72222,0.71994,0.70894,0.7861,1.17029,1.16595,1.6932e-05,1.6932e-05,1.6932e-05
286,120.05,0.5578,0.465,0.84348,0.96261,0.72222,0.71995,0.70895,0.76793,1.14981,1.15568,1.60943e-05,1.60943e-05,1.60943e-05
287,120.401,0.57853,0.55145,0.85684,0.96261,0.72222,0.71995,0.70895,0.76793,1.14981,1.15568,1.53102e-05,1.53102e-05,1.53102e-05
288,120.784,0.51647,0.45489,0.84256,0.96222,0.72222,0.71996,0.70896,0.76206,1.14113,1.15175,1.45798e-05,1.45798e-05,1.45798e-05
289,121.131,0.55536,0.45495,0.8213,0.96222,0.72222,0.71996,0.70896,0.76206,1.14113,1.15175,1.39032e-05,1.39032e-05,1.39032e-05
290,121.559,0.5346,0.48604,0.83303,0.96302,0.72222,0.71994,0.70894,0.76897,1.1288,1.16718,1.32805e-05,1.32805e-05,1.32805e-05
291,158.471,0.51514,0.50873,0.79673,0.96302,0.72222,0.71994,0.70894,0.76897,1.1288,1.16718,1.27117e-05,1.27117e-05,1.27117e-05
292,158.891,0.64541,0.64278,0.84933,0.96221,0.72222,0.71978,0.70878,0.77123,1.14132,1.16991,1.21968e-05,1.21968e-05,1.21968e-05
293,159.245,0.55256,0.51389,0.83561,0.96221,0.72222,0.71978,0.70878,0.77123,1.14132,1.16991,1.1736e-05,1.1736e-05,1.1736e-05
294,159.612,0.70197,0.56206,0.86261,0.96144,0.72222,0.71965,0.70865,0.78546,1.17386,1.18125,1.13293e-05,1.13293e-05,1.13293e-05
295,159.968,0.56808,0.49901,0.82902,0.96144,0.72222,0.71965,0.70865,0.78546,1.17386,1.18125,1.09768e-05,1.09768e-05,1.09768e-05
296,160.343,0.54559,0.51078,0.76914,0.96108,0.72222,0.71949,0.70849,0.80476,1.21733,1.20528,1.06784e-05,1.06784e-05,1.06784e-05
297,160.677,0.61484,0.65097,0.86538,0.96108,0.72222,0.71949,0.70849,0.80476,1.21733,1.20528,1.04342e-05,1.04342e-05,1.04342e-05
298,161.047,0.55568,0.52697,0.83971,0.96097,0.72222,0.71937,0.70279,0.82801,1.22291,1.23802,1.02443e-05,1.02443e-05,1.02443e-05
299,161.401,0.646,0.54077,0.86631,0.96097,0.72222,0.71937,0.70279,0.82801,1.22291,1.23802,1.01086e-05,1.01086e-05,1.01086e-05
300,161.77,0.61419,0.50049,0.86449,0.96108,0.72222,0.7193,0.70272,0.846,1.23138,1.24751,1.00271e-05,1.00271e-05,1.00271e-05
1,0.941719,1.67573,4.64609,1.44169,0.00833,0.16667,0.01712,0.00514,0.89892,4.09016,1.32824,0.09901,1e-05,1e-05
2,1.28202,1.5009,4.65209,1.2952,0.00741,0.16667,0.01014,0.00304,0.88703,4.09191,1.32636,0.09703,2.99992e-05,2.99992e-05
3,1.60274,1.94078,4.78011,1.44249,0.0021,0.33333,0.08532,0.00961,1.11267,3.94361,1.4633,0.09505,4.99946e-05,4.99946e-05
4,2.08234,1.51475,4.31258,1.39563,0.00184,0.33333,0.00706,0.00232,2.19686,3.75715,2.03033,0.09307,6.99829e-05,6.99829e-05
5,2.48622,1.40699,3.96742,1.15174,0.00137,0.33333,0.16837,0.05079,2.50179,3.75675,2.23861,0.09109,8.99609e-05,8.99609e-05
6,2.87824,1.75715,3.57593,1.14961,0.00074,0.33333,0.17141,0.13587,1.87758,3.62276,1.60389,0.0891099,0.000109925,0.000109925
7,3.27219,1.43592,2.72548,1.06782,0.00074,0.33333,0.09639,0.05809,1.72271,3.91691,1.42689,0.0871299,0.000129873,0.000129873
8,3.65106,1.21779,2.29526,1.02083,0.00074,0.33333,0.1953,0.04859,1.53025,3.9172,1.53599,0.0851498,0.000149801,0.000149801
9,3.99089,1.35657,2.46219,1.17291,0.00074,0.33333,0.19833,0.05274,1.55854,3.89721,1.47487,0.0831697,0.000169705,0.000169705
10,4.33797,1.4176,2.492,1.0776,0.00074,0.33333,0.11028,0.03556,1.39967,3.81029,1.44497,0.0811896,0.000189583,0.000189583
11,4.70352,1.45598,1.74021,1.12983,0.00074,0.33333,0.02764,0.01872,1.18017,3.73385,1.34297,0.0792094,0.000209431,0.000209431
12,5.08609,1.42533,1.69534,1.10363,0.00074,0.33333,0.00904,0.00771,1.00626,3.69973,1.21475,0.0772292,0.000229245,0.000229245
13,5.44413,1.28006,1.63199,1.02157,0.00074,0.33333,0.01004,0.00748,0.89153,3.67181,1.10206,0.075249,0.000249024,0.000249024
14,5.79312,1.23212,1.74853,1.00713,0.00074,0.33333,0.01978,0.01186,1.06362,3.61358,1.24424,0.0732688,0.000268763,0.000268763
15,6.16629,1.23715,1.58253,1.061,0.00074,0.33333,0.02042,0.01494,1.25825,3.5434,1.40848,0.0712885,0.00028846,0.00028846
16,6.52047,1.16158,2.35616,1.09171,0.00074,0.33333,0.03374,0.02991,1.06683,3.56846,1.36127,0.0693081,0.000308111,0.000308111
17,6.87681,1.29415,1.63161,1.05689,0.00037,0.16667,0.05509,0.05509,0.90011,3.55517,1.31897,0.0673277,0.000327712,0.000327712
18,7.22495,1.24562,1.44129,1.02577,0.3337,0.27778,0.27731,0.19963,0.9696,3.49117,1.3989,0.0653473,0.000347262,0.000347262
19,7.58335,1.33919,1.49028,1.0371,0.33408,0.55556,0.33505,0.26673,1.23619,3.44871,1.64624,0.0633668,0.000366756,0.000366756
20,7.93228,1.00334,1.53326,1.00989,0.11148,0.38889,0.28171,0.22123,1.39589,3.41298,1.78036,0.0613862,0.000386191,0.000386191
21,8.28706,1.16391,1.33374,1.03279,0.048,0.38889,0.28478,0.19934,1.48719,3.40259,1.83699,0.0594056,0.000405565,0.000405565
22,8.67783,1.19871,1.37254,1.03005,0.02975,0.55556,0.30115,0.20516,1.45067,3.38933,1.80601,0.0574249,0.000424874,0.000424874
23,9.0291,1.30487,1.33224,1.05421,0.02375,0.55556,0.28908,0.20325,1.43567,3.40974,1.81696,0.0554441,0.000444115,0.000444115
24,9.4416,1.21934,1.4882,1.06916,0.02546,0.55556,0.29063,0.20361,1.34297,3.43525,1.72019,0.0534633,0.000463284,0.000463284
25,9.80729,1.14941,1.24167,0.99973,0.0189,0.38889,0.27988,0.20181,1.42202,3.43914,1.84237,0.0514824,0.00048238,0.00048238
26,10.1591,1.12119,1.42229,1.03147,0.01704,0.55556,0.2661,0.1754,1.38103,3.45323,1.84158,0.0495014,0.000501398,0.000501398
27,10.511,1.01527,1.39399,0.9988,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0475203,0.000520336,0.000520336
28,10.8466,1.22361,1.33766,1.05121,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0455392,0.00053919,0.00053919
29,11.2029,1.21589,1.42098,1.05428,0.0139,0.55556,0.21064,0.18515,1.28751,3.23051,1.63381,0.043558,0.000557958,0.000557958
30,11.5883,1.45059,1.60329,1.18697,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0415766,0.000576636,0.000576636
31,11.9398,1.13026,1.14018,1.00415,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0395952,0.000595222,0.000595222
32,12.3116,1.24374,1.33819,1.03016,0.05486,0.88889,0.59363,0.48085,0.97358,3.02754,1.33695,0.0376137,0.000613712,0.000613712
33,12.6949,1.13521,1.3253,1.02996,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0356321,0.000632103,0.000632103
34,13.042,1.03458,1.24985,0.99207,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0336504,0.000650393,0.000650393
35,13.3946,1.24567,1.14324,0.95853,0.02114,0.88889,0.66313,0.51672,1.07295,2.76413,1.37507,0.0316686,0.000668579,0.000668579
36,13.7504,1.16952,1.14602,1.00092,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0296867,0.000686657,0.000686657
37,14.0987,1.07431,1.15361,0.99115,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0277046,0.000704625,0.000704625
38,14.4539,1.09032,1.12979,1.02612,0.93151,0.33333,0.66694,0.53839,1.05252,2.6029,1.49814,0.0257225,0.000722479,0.000722479
39,14.7984,1.14747,1.07036,1.01337,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0237402,0.000740218,0.000740218
40,15.1464,1.10641,1.09146,0.99479,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0217578,0.000757838,0.000757838
41,15.5724,1.05961,1.13757,0.95923,0.82871,0.33333,0.42482,0.30171,0.97137,2.64697,1.3767,0.0197753,0.000775336,0.000775336
42,15.9324,1.17788,1.11294,1.01863,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.0177927,0.00079271,0.00079271
43,16.2714,1.12093,1.12266,0.97102,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.01581,0.000809956,0.000809956
44,16.6361,1.24842,1.38311,1.00544,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0138271,0.000827072,0.000827072
45,16.9692,0.9708,1.12325,0.95134,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0118441,0.000844056,0.000844056
46,17.3298,1.16764,1.04754,1.00619,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.0098609,0.000860904,0.000860904
47,17.6725,1.08943,1.08054,0.97467,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.00787761,0.000877614,0.000877614
48,18.0239,1.01201,1.13518,0.95103,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00589418,0.000894183,0.000894183
49,18.3466,1.03447,1.06883,0.97551,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00391061,0.000910609,0.000910609
50,18.6946,1.09178,1.07792,0.98851,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.00192689,0.000926888,0.000926888
51,19.0271,1.12046,0.98692,1.01032,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.000933683,0.000933683,0.000933683
52,19.3771,1.16423,1.12747,0.95768,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000931067,0.000931067,0.000931067
53,19.7293,1.02746,0.96172,0.96356,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000928405,0.000928405,0.000928405
54,20.0965,1.05812,1.05415,1.00607,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000925697,0.000925697,0.000925697
55,20.4547,1.08601,0.91157,0.98746,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000922942,0.000922942,0.000922942
56,20.8149,1.03678,0.9321,0.95611,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000920142,0.000920142,0.000920142
57,21.1648,1.07002,0.93382,0.98418,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000917296,0.000917296,0.000917296
58,21.5984,1.00776,0.90276,1.00909,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000914405,0.000914405,0.000914405
59,21.9329,1.10609,0.96615,0.99421,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000911469,0.000911469,0.000911469
60,22.2997,1.02416,0.98597,0.94818,0.63082,0.5,0.60906,0.45843,1.33189,2.25612,1.53451,0.000908488,0.000908488,0.000908488
61,22.6456,1.03938,0.88003,0.97394,0.63082,0.5,0.60906,0.45843,1.33189,2.25612,1.53451,0.000905463,0.000905463,0.000905463
62,22.9972,0.99736,0.94375,0.97472,0.59796,0.5,0.58154,0.44664,1.275,2.29506,1.46732,0.000902395,0.000902395,0.000902395
63,23.3305,1.04074,0.95826,0.94064,0.59796,0.5,0.58154,0.44664,1.275,2.29506,1.46732,0.000899282,0.000899282,0.000899282
64,23.6814,1.06729,0.94388,1.02047,0.98047,0.33333,0.55833,0.44148,1.11488,2.2672,1.33052,0.000896127,0.000896127,0.000896127
65,24.0191,0.95647,0.87497,0.99222,0.98047,0.33333,0.55833,0.44148,1.11488,2.2672,1.33052,0.000892928,0.000892928,0.000892928
66,24.3736,0.94152,0.83678,0.97625,0.6582,0.5,0.64148,0.52143,1.19819,2.18894,1.42644,0.000889687,0.000889687,0.000889687
67,24.7202,0.89663,0.90351,0.96188,0.6582,0.5,0.64148,0.52143,1.19819,2.18894,1.42644,0.000886404,0.000886404,0.000886404
68,25.0869,0.98141,0.92269,0.93265,0.65144,0.5,0.68957,0.54107,1.1735,2.15567,1.47228,0.000883079,0.000883079,0.000883079
69,25.4181,0.93334,0.79082,0.93966,0.65144,0.5,0.68957,0.54107,1.1735,2.15567,1.47228,0.000879713,0.000879713,0.000879713
70,25.8065,0.96352,0.90986,0.9457,0.44525,0.6806,0.60615,0.49437,1.15277,1.88091,1.41679,0.000876305,0.000876305,0.000876305
71,26.1439,0.98918,0.87854,0.98673,0.44525,0.6806,0.60615,0.49437,1.15277,1.88091,1.41679,0.000872857,0.000872857,0.000872857
72,26.4955,0.93592,0.79217,0.91765,0.55054,0.72222,0.64093,0.53037,1.21128,2.02788,1.43465,0.000869368,0.000869368,0.000869368
73,26.8387,1.03137,1.03261,1.01501,0.55054,0.72222,0.64093,0.53037,1.21128,2.02788,1.43465,0.000865839,0.000865839,0.000865839
74,27.199,0.92333,0.93669,0.94267,0.54761,0.72222,0.59864,0.4481,1.29858,2.29835,1.46775,0.000862271,0.000862271,0.000862271
75,27.536,1.03892,0.88716,0.92429,0.54761,0.72222,0.59864,0.4481,1.29858,2.29835,1.46775,0.000858664,0.000858664,0.000858664
76,27.919,0.99555,0.89593,0.9769,0.52425,0.72222,0.60019,0.45352,1.35221,2.27691,1.53933,0.000855018,0.000855018,0.000855018
77,28.2576,0.99137,0.87501,0.93228,0.52425,0.72222,0.60019,0.45352,1.35221,2.27691,1.53933,0.000851333,0.000851333,0.000851333
78,28.7025,0.87703,0.89051,0.92008,0.53408,0.72222,0.6132,0.46544,1.27062,2.23659,1.4648,0.000847611,0.000847611,0.000847611
79,29.0466,1.00762,0.95366,0.95273,0.53408,0.72222,0.6132,0.46544,1.27062,2.23659,1.4648,0.000843851,0.000843851,0.000843851
80,29.3952,1.00934,0.98719,0.99775,0.48575,0.72222,0.58205,0.47355,1.28242,2.46573,1.4465,0.000840054,0.000840054,0.000840054
81,29.7412,1.05075,0.79475,0.96623,0.48575,0.72222,0.58205,0.47355,1.28242,2.46573,1.4465,0.00083622,0.00083622,0.00083622
82,30.0856,0.85954,0.82918,0.95062,0.61617,0.55556,0.57872,0.40716,1.4914,2.5422,1.54499,0.000832349,0.000832349,0.000832349
83,30.4642,0.95888,0.78858,0.93572,0.61617,0.55556,0.57872,0.40716,1.4914,2.5422,1.54499,0.000828443,0.000828443,0.000828443
84,30.831,0.97919,0.83595,0.93972,0.61125,0.55556,0.57961,0.40972,1.53117,2.43551,1.60654,0.000824502,0.000824502,0.000824502
85,31.1647,0.9364,0.84058,0.97967,0.61125,0.55556,0.57961,0.40972,1.53117,2.43551,1.60654,0.000820525,0.000820525,0.000820525
86,31.5122,0.95142,0.77316,0.93934,0.92418,0.55556,0.58787,0.38695,1.57291,2.20181,1.63868,0.000816514,0.000816514,0.000816514
87,31.8546,0.77248,0.83641,0.93909,0.92418,0.55556,0.58787,0.38695,1.57291,2.20181,1.63868,0.000812468,0.000812468,0.000812468
88,32.2059,0.84014,0.72848,0.91045,0.92663,0.55556,0.59584,0.4224,1.3662,2.03284,1.47286,0.000808389,0.000808389,0.000808389
89,32.544,1.08684,0.95395,1.04769,0.92663,0.55556,0.59584,0.4224,1.3662,2.03284,1.47286,0.000804277,0.000804277,0.000804277
90,32.8924,0.99164,0.79946,0.96247,0.79318,0.55556,0.62306,0.47616,1.24264,2.09327,1.38778,0.000800131,0.000800131,0.000800131
91,33.2313,0.96932,0.79529,0.93425,0.79318,0.55556,0.62306,0.47616,1.24264,2.09327,1.38778,0.000795954,0.000795954,0.000795954
92,33.6081,1.01079,0.87367,0.92851,0.93096,0.55556,0.73939,0.58888,1.17426,2.29941,1.36386,0.000791744,0.000791744,0.000791744
93,33.9435,0.95599,0.83414,0.91075,0.93096,0.55556,0.73939,0.58888,1.17426,2.29941,1.36386,0.000787503,0.000787503,0.000787503
94,34.2993,0.87385,0.85099,0.92545,0.85899,0.55556,0.73817,0.5884,1.09557,2.37106,1.3018,0.000783231,0.000783231,0.000783231
95,34.6952,0.97122,0.75968,0.93357,0.85899,0.55556,0.73817,0.5884,1.09557,2.37106,1.3018,0.000778929,0.000778929,0.000778929
96,35.0613,0.8983,0.7935,0.91443,0.5485,0.72222,0.73817,0.6215,1.01761,2.45023,1.26481,0.000774596,0.000774596,0.000774596
97,35.3995,0.932,0.85636,0.91678,0.5485,0.72222,0.73817,0.6215,1.01761,2.45023,1.26481,0.000770234,0.000770234,0.000770234
98,35.7657,0.84301,0.89113,0.92086,0.56859,0.72222,0.73188,0.65416,0.94552,2.3729,1.23849,0.000765843,0.000765843,0.000765843
99,36.135,0.92081,0.85929,0.9063,0.56859,0.72222,0.73188,0.65416,0.94552,2.3729,1.23849,0.000761423,0.000761423,0.000761423
100,36.5014,0.81161,0.94651,0.89442,0.66172,0.72222,0.72808,0.65926,0.98232,2.1948,1.28653,0.000756976,0.000756976,0.000756976
101,36.8655,0.81986,0.73553,0.88529,0.66172,0.72222,0.72808,0.65926,0.98232,2.1948,1.28653,0.0007525,0.0007525,0.0007525
102,37.2403,0.93207,0.75521,0.89544,0.80474,0.72222,0.72668,0.65904,1.06094,2.15347,1.35523,0.000747997,0.000747997,0.000747997
103,37.5862,0.82879,0.72903,0.8725,0.80474,0.72222,0.72668,0.65904,1.06094,2.15347,1.35523,0.000743468,0.000743468,0.000743468
104,37.9474,0.86849,0.74088,0.88293,0.72875,0.72222,0.72581,0.65881,1.05188,2.15895,1.32365,0.000738913,0.000738913,0.000738913
105,38.2987,0.7992,0.68261,0.88341,0.72875,0.72222,0.72581,0.65881,1.05188,2.15895,1.32365,0.000734332,0.000734332,0.000734332
106,38.6694,0.82984,0.83794,0.94433,0.68623,0.72222,0.72691,0.68108,1.12273,2.31058,1.36425,0.000729725,0.000729725,0.000729725
107,39.0192,0.7935,0.69692,0.86543,0.68623,0.72222,0.72691,0.68108,1.12273,2.31058,1.36425,0.000725094,0.000725094,0.000725094
108,39.39,0.80821,0.68077,0.90427,0.64392,0.72222,0.72601,0.692,1.16362,2.38982,1.38683,0.000720439,0.000720439,0.000720439
109,39.7351,0.80797,0.76884,0.8981,0.64392,0.72222,0.72601,0.692,1.16362,2.38982,1.38683,0.000715761,0.000715761,0.000715761
110,40.0971,0.94601,0.81282,0.89667,0.70871,0.72222,0.71941,0.68047,1.16812,2.61966,1.39335,0.000711059,0.000711059,0.000711059
111,40.4463,0.85615,0.66983,0.89926,0.70871,0.72222,0.71941,0.68047,1.16812,2.61966,1.39335,0.000706335,0.000706335,0.000706335
112,40.7869,0.74848,0.68007,0.89268,0.79014,0.72222,0.71883,0.66366,0.99974,2.69523,1.25048,0.000701588,0.000701588,0.000701588
113,41.2005,0.84442,0.75154,0.90249,0.79014,0.72222,0.71883,0.66366,0.99974,2.69523,1.25048,0.00069682,0.00069682,0.00069682
114,41.5613,0.77406,0.73354,0.9095,0.82827,0.72222,0.71994,0.66927,0.94845,2.69511,1.22131,0.000692031,0.000692031,0.000692031
115,41.9154,0.93033,0.86662,0.92065,0.82827,0.72222,0.71994,0.66927,0.94845,2.69511,1.22131,0.000687222,0.000687222,0.000687222
116,42.2818,0.87175,0.72008,0.88987,0.78356,0.72222,0.71887,0.6304,0.96197,2.66035,1.21363,0.000682392,0.000682392,0.000682392
117,42.6257,0.78226,0.74006,0.8709,0.78356,0.72222,0.71887,0.6304,0.96197,2.66035,1.21363,0.000677543,0.000677543,0.000677543
118,42.9747,0.80733,0.96455,0.92297,0.81439,0.72222,0.7189,0.63042,0.96836,2.17134,1.19614,0.000672675,0.000672675,0.000672675
119,43.3202,0.78584,0.63325,0.89981,0.81439,0.72222,0.7189,0.63042,0.96836,2.17134,1.19614,0.000667789,0.000667789,0.000667789
120,43.6894,0.84593,0.72955,0.89203,0.78376,0.72222,0.71893,0.64704,0.99111,1.90023,1.21642,0.000662885,0.000662885,0.000662885
121,44.0446,0.83629,0.70508,0.91102,0.78376,0.72222,0.71893,0.64704,0.99111,1.90023,1.21642,0.000657963,0.000657963,0.000657963
